"stock_name","monthly_return","date"
"ENTG","-0.0155963302752293","2007-01-31"
"ENTG","0.0382106244175209","2007-02-28"
"ENTG","-0.0394973070017954","2007-03-31"
"ENTG","0.0953271028037384","2007-04-30"
"ENTG","-0.0179180887372015","2007-05-31"
"ENTG","0.0321459600347525","2007-06-30"
"ENTG","-0.0925925925925927","2007-07-31"
"ENTG","-0.12430426716141","2007-08-31"
"ENTG","-0.0805084745762712","2007-09-30"
"ENTG","0.0518433179723503","2007-10-31"
"ENTG","-0.0514786418400877","2007-11-30"
"ENTG","-0.00346420323325625","2007-12-31"
"ENTG","-0.107763615295481","2008-01-31"
"ENTG","-0.0844155844155845","2008-02-29"
"ENTG","0.0198581560283688","2008-03-31"
"ENTG","0.0486787204450625","2008-04-30"
"ENTG","0.0198938992042441","2008-05-31"
"ENTG","-0.148244473342003","2008-06-30"
"ENTG","-0.033587786259542","2008-07-31"
"ENTG","-0.0268562401263823","2008-08-31"
"ENTG","-0.214285714285714","2008-09-30"
"ENTG","-0.444214876033058","2008-10-31"
"ENTG","-0.483271375464684","2008-11-30"
"ENTG","0.575539568345324","2008-12-31"
"ENTG","-0.365296803652968","2009-01-31"
"ENTG","-0.561151079136691","2009-02-28"
"ENTG","0.409836065573771","2009-03-31"
"ENTG","0.720930232558139","2009-04-30"
"ENTG","0.945945945945946","2009-05-31"
"ENTG","-0.0555555555555555","2009-06-30"
"ENTG","0.371323529411764","2009-07-31"
"ENTG","0.0723860589812333","2009-08-31"
"ENTG","0.2375","2009-09-30"
"ENTG","-0.240404040404041","2009-10-31"
"ENTG","0.109042553191489","2009-11-30"
"ENTG","0.266187050359712","2009-12-31"
"ENTG","-0.310606060606061","2010-01-31"
"ENTG","0.228021978021978","2010-02-28"
"ENTG","0.125279642058166","2010-03-31"
"ENTG","0.228628230616302","2010-04-30"
"ENTG","-0.12621359223301","2010-05-31"
"ENTG","-0.264814814814815","2010-06-30"
"ENTG","0.161209068010076","2010-07-31"
"ENTG","-0.167028199566161","2010-08-31"
"ENTG","0.216145833333333","2010-09-30"
"ENTG","0.282655246252677","2010-10-31"
"ENTG","0.0851419031719531","2010-11-30"
"ENTG","0.149230769230769","2010-12-31"
"ENTG","0.0240963855421688","2011-01-31"
"ENTG","0.139869281045752","2011-02-28"
"ENTG","0.00688073394495392","2011-03-31"
"ENTG","-0.0170842824601365","2011-04-30"
"ENTG","0.063731170336037","2011-05-31"
"ENTG","0.10239651416122","2011-06-30"
"ENTG","-0.153162055335968","2011-07-31"
"ENTG","-0.122520420070012","2011-08-31"
"ENTG","-0.151595744680851","2011-09-30"
"ENTG","0.404388714733543","2011-10-31"
"ENTG","-0.0591517857142858","2011-11-30"
"ENTG","0.0355871886120998","2011-12-31"
"ENTG","0.097365406643757","2012-01-31"
"ENTG","-0.0563674321503133","2012-02-29"
"ENTG","0.0331858407079646","2012-03-31"
"ENTG","-0.0524625267665954","2012-04-30"
"ENTG","-0.128813559322034","2012-05-31"
"ENTG","0.107652399481193","2012-06-30"
"ENTG","-0.0573770491803277","2012-07-31"
